,SMILES,MolObject,MutationList,HeavyAtoms,ID,Charge,MolMass,Predecessor,Score,Density100C,DViscosity40C,DViscosity100C,KViscosity40C,KViscosity100C,KVI,DVI,ThermalConductivity,PourPoint,DiffusionCoefficient,Density40C
78,CCCCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961b72e0>,"[None, 'ReplaceAtom', 'RemoveAtom']",5,Generation_2_Molecule_78,-0.00000,74.12299999999999,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1f90>,,,,,,,,,,,,
79,CCCC(O)CC,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7190>,"[None, 'RemoveAtom', 'AddAtom']",7,Generation_2_Molecule_79,-0.00000,102.17699999999999,<rdkit.Chem.rdchem.Mol object at 0x14e09624a820>,,,,,,,,,,,,
80,CCC(C)Cc1cccc(C)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961b17b0>,"['AddAtom', 'RemoveAtom', 'InsertAromatic']",12,Generation_2_Molecule_80,0.00000,162.276,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8190>,,,,,,,,,,,,
81,CC=CC(=O)CC,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1b30>,"[None, 'ReplaceBond', 'AddAtom']",7,Generation_2_Molecule_81,-0.00000,98.145,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8740>,,,,,,,,,,,,
82,CCCCCCCCCCCCCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1e40>,"['ReplaceAtom', 'ReplaceBond', 'ReplaceBond']",14,Generation_2_Molecule_82,-0.00000,200.36599999999999,<rdkit.Chem.rdchem.Mol object at 0x14e09624ab30>,,,,,,,,,,,,
83,CCC(C)CC,<rdkit.Chem.rdchem.Mol object at 0x14e0961b73c0>,"[None, 'AddAtom', 'AddAtom']",6,Generation_2_Molecule_83,-0.00000,86.178,<rdkit.Chem.rdchem.Mol object at 0x14e09624aeb0>,,,,,,,,,,,,
84,CC=CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961b75f0>,"[None, 'RemoveAtom', 'ReplaceBond']",5,Generation_2_Molecule_84,-0.00000,70.13499999999999,<rdkit.Chem.rdchem.Mol object at 0x14e09624a3c0>,,,,,,,,,,,,
85,CCCCCCCCCCC=CCCCCC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7510>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_3_Molecule_85,-0.00000,308.59399999999994,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8f90>,,,,,,,,,,,,
86,CCCC(CC)CCCCC(C)=CCc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7040>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",21,Generation_3_Molecule_86,-0.00000,286.503,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1270>,,,,,,,,,,,,
87,CC=C(CCCCC)CCC(CC)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7200>,"['AddAtom', 'InsertAromatic', 'InsertAromatic']",19,Generation_3_Molecule_87,-0.00000,258.44899999999996,<rdkit.Chem.rdchem.Mol object at 0x14e0961b12e0>,,,,,,,,,,,,
88,CCCCCCCCOCCCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7430>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",21,Generation_3_Molecule_88,0.00000,290.491,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8510>,,,,,,,,,,,,
89,CCCCCCCCCCCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961b76d0>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",22,Generation_3_Molecule_89,-0.00000,304.51800000000003,<rdkit.Chem.rdchem.Mol object at 0x14e0961b15f0>,,,,,,,,,,,,
90,CCCCCCCC(CC)CCCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7740>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",22,Generation_3_Molecule_90,-0.00000,302.54599999999994,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8890>,,,,,,,,,,,,
91,CCC(C)CCCC(C)c1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7350>,"['ReplaceAtom', 'InsertAromatic', 'RemoveAtom']",16,Generation_3_Molecule_91,0.00000,218.384,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1660>,,,,,,,,,,,,
92,CCCCCOc1ccc(CC=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7660>,"['AddAtom', 'AddAtom', 'InsertAromatic']",15,Generation_3_Molecule_92,0.00000,206.285,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1890>,,,,,,,,,,,,
93,CCCCCC(=O)CCCCCCCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7820>,"['ReplaceAtom', 'ReplaceBond', 'ReplaceBond']",15,Generation_3_Molecule_93,0.00000,214.349,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1e40>,,,,,,,,,,,,
94,CCCCCCCCc1ccccc1C(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7970>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",20,Generation_3_Molecule_94,-0.00000,274.49199999999996,<rdkit.Chem.rdchem.Mol object at 0x14e0961f82e0>,,,,,,,,,,,,
95,CCCCCCCCCC(=O)CC(C)O,<rdkit.Chem.rdchem.Mol object at 0x14e0961b77b0>,"['AddAtom', 'RemoveAtom', 'RemoveAtom']",15,Generation_3_Molecule_95,0.00000,214.349,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1040>,,,,,,,,,,,,
96,Cc1ccc(CCCCOC(C)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961b79e0>,"['RemoveAtom', 'ReplaceAtom', 'AddAtom']",15,Generation_3_Molecule_96,0.00000,208.301,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1a50>,,,,,,,,,,,,
97,C=C(CCCC)CCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7900>,"['AddAtom', 'RemoveAtom', 'RemoveAtom']",14,Generation_3_Molecule_97,0.00000,196.378,<rdkit.Chem.rdchem.Mol object at 0x14e09624af20>,,,,,,,,,,,,
98,CC=CCCCCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7a50>,"['ReplaceBond', 'ReplaceBond', 'RemoveAtom']",13,Generation_3_Molecule_98,0.00000,182.351,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8b30>,,,,,,,,,,,,
99,CCC(C)CCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7dd0>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",12,Generation_3_Molecule_99,0.00000,162.276,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7ac0>,,,,,,,,,,,,
100,CCCc1ccccc1CC,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7cf0>,"['ReplaceAtom', 'RemoveAtom', 'ReplaceAtom']",11,Generation_3_Molecule_100,0.00000,148.24899999999997,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7c80>,,,,,,,,,,,,
101,CCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7e40>,"['AddAtom', 'RemoveAtom', 'ReplaceBond']",12,Generation_3_Molecule_101,0.00000,164.24799999999996,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8580>,,,,,,,,,,,,
102,CCCCc1cccc(C)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7ba0>,"['RemoveAtom', 'RemoveAtom', 'ReplaceAtom']",11,Generation_3_Molecule_102,0.00000,148.24899999999997,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7270>,,,,,,,,,,,,
103,CCC(C)Cc1cccc(C)c1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7d60>,"['AddAtom', 'RemoveAtom', 'InsertAromatic']",13,Generation_3_Molecule_103,0.00000,176.303,<rdkit.Chem.rdchem.Mol object at 0x14e0961b17b0>,,,,,,,,,,,,
104,C=C(C)CCCC(O)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7b30>,"['ReplaceAtom', 'InsertAromatic', 'RemoveAtom']",11,Generation_3_Molecule_104,0.00000,156.26899999999998,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1120>,,,,,,,,,,,,
105,CCCCc1ccccc1CC,<rdkit.Chem.rdchem.Mol object at 0x14e0961b70b0>,"['AddAtom', 'InsertAromatic', 'InsertAromatic']",12,Generation_3_Molecule_105,0.00000,162.276,<rdkit.Chem.rdchem.Mol object at 0x14e0961f85f0>,,,,,,,,,,,,
106,CCCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7eb0>,"['RemoveAtom', 'RemoveAtom', 'ReplaceAtom']",10,Generation_3_Molecule_106,-0.00000,134.22199999999998,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7580>,,,,,,,,,,,,
107,C=C(C)CCCCOCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7f90>,"['ReplaceAtom', 'InsertAromatic', 'RemoveAtom']",10,Generation_3_Molecule_107,-0.00000,142.242,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8040>,,,,,,,,,,,,
108,CCC(O)CCCCCCCCCCCCOC,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7120>,"['RemoveAtom', 'ReplaceBond', 'AddAtom']",18,Generation_3_Molecule_108,-0.00000,258.44599999999997,<rdkit.Chem.rdchem.Mol object at 0x14e0961b16d0>,,,,,,,,,,,,
109,CCCC=CCCCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7040>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",9,Generation_3_Molecule_109,0.00000,128.215,<rdkit.Chem.rdchem.Mol object at 0x14e09624a2e0>,,,,,,,,,,,,
110,CCCCCCCCCCCC(O)(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7200>,"['RemoveAtom', 'RemoveAtom', 'AddAtom']",18,Generation_3_Molecule_110,-0.00000,256.474,<rdkit.Chem.rdchem.Mol object at 0x14e09624a660>,,,,,,,,,,,,
111,C=C(CC)CCC(O)CC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7120>,"['RemoveAtom', 'ReplaceBond', 'AddAtom']",10,Generation_3_Molecule_111,0.00000,142.242,<rdkit.Chem.rdchem.Mol object at 0x14e09624a580>,,,,,,,,,,,,
112,CCCCOCCOC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c70b0>,"['AddAtom', 'AddAtom', 'ReplaceAtom']",9,Generation_3_Molecule_112,-0.00000,132.203,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8900>,,,,,,,,,,,,
113,C=CC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c74a0>,"['RemoveAtom', 'RemoveAtom', 'ReplaceBond']",8,Generation_3_Molecule_113,-0.00000,112.216,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7270>,,,,,,,,,,,,
114,CCCC=C(C)CC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7190>,"['ReplaceAtom', 'InsertAromatic', 'RemoveAtom']",8,Generation_3_Molecule_114,0.00000,112.216,<rdkit.Chem.rdchem.Mol object at 0x14e0961c75f0>,,,,,,,,,,,,
115,CCC(CC)C(C)Cc1cccc(C)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7430>,"['ReplaceBond', 'InsertAromatic', 'RemoveAtom']",15,Generation_3_Molecule_115,0.00000,204.357,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8a50>,,,,,,,,,,,,
116,CCCCCCCCCCCCOCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c76d0>,"['RemoveAtom', 'ReplaceAtom', 'AddAtom']",15,Generation_3_Molecule_116,0.00000,214.393,<rdkit.Chem.rdchem.Mol object at 0x14e09624aa50>,,,,,,,,,,,,
117,CCCOCCCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7510>,"['AddAtom', 'RemoveAtom', 'ReplaceAtom']",8,Generation_3_Molecule_117,0.00000,118.176,<rdkit.Chem.rdchem.Mol object at 0x14e09624a900>,,,,,,,,,,,,
118,CCCC(C)CO,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7660>,"['AddAtom', 'AddAtom', 'RemoveAtom']",7,Generation_3_Molecule_118,-0.00000,102.17699999999999,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7350>,,,,,,,,,,,,
119,CCC=C(CC)CC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c73c0>,"['RemoveAtom', 'RemoveAtom', 'ReplaceBond']",8,Generation_3_Molecule_119,0.00000,112.216,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1970>,,,,,,,,,,,,
120,CC=CC(CC)CCCCCCCCCCCCCCCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c72e0>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",22,Generation_4_Molecule_120,-0.00000,308.59399999999994,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8f90>,,,,,,,,,,,,
121,CCCCCCCCCC=CCCCCC(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7580>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",21,Generation_4_Molecule_121,-0.00000,294.567,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7740>,,,,,,,,,,,,
122,CCCCCC(CCC)CCCC(CC)CCCCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7a50>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",29,Generation_4_Molecule_122,-0.00000,402.707,<rdkit.Chem.rdchem.Mol object at 0x14e0961b76d0>,,,,,,,,,,,,
123,CCCCCCCC(CC)CCc1cccc(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7b30>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",21,Generation_4_Molecule_123,-0.00000,288.519,<rdkit.Chem.rdchem.Mol object at 0x14e0961c79e0>,,,,,,,,,,,,
124,C=C(CCCC(C)=CCc1ccccc1C)C(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7900>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",22,Generation_4_Molecule_124,-0.00000,298.51399999999995,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7040>,,,,,,,,,,,,
125,CCCCC(=O)CCCc1ccccc1C(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7970>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",21,Generation_4_Molecule_125,-0.00000,288.475,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7970>,,,,,,,,,,,,
126,CCC(CCCCO)CCC(CC)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7f20>,"['AddAtom', 'InsertAromatic', 'InsertAromatic']",19,Generation_4_Molecule_126,-0.00000,262.437,<rdkit.Chem.rdchem.Mol object at 0x14e0961b12e0>,,,,,,,,,,,,
127,CC=C(CCC(CC)c1ccccc1)COCCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7ac0>,"['AddAtom', 'InsertAromatic', 'InsertAromatic']",19,Generation_4_Molecule_127,0.00000,260.421,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7200>,,,,,,,,,,,,
128,CCC(O)CCCCC=CCCCCCCOC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c77b0>,"['RemoveAtom', 'ReplaceBond', 'AddAtom']",18,Generation_4_Molecule_128,-0.00000,256.43,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7120>,,,,,,,,,,,,
129,CCCCCCCCCCCCC(O)(CC)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7c80>,"['RemoveAtom', 'RemoveAtom', 'AddAtom']",19,Generation_4_Molecule_129,-0.00000,270.501,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7200>,,,,,,,,,,,,
130,CCC(C)CCC(C)c1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7cf0>,"['ReplaceAtom', 'InsertAromatic', 'RemoveAtom']",15,Generation_4_Molecule_130,0.00000,204.357,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7ba0>,,,,,,,,,,,,
131,CCCCc1ccc(CCCCCCCCOCC)cc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7820>,"['RemoveAtom', 'ReplaceAtom', 'AddAtom']",21,Generation_4_Molecule_131,-0.00000,290.491,<rdkit.Chem.rdchem.Mol object at 0x14e0961c76d0>,,,,,,,,,,,,
132,CCCCCC(=O)CCCCC=CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7d60>,"['ReplaceAtom', 'ReplaceBond', 'ReplaceBond']",15,Generation_4_Molecule_132,0.00000,212.333,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7820>,,,,,,,,,,,,
133,CCCCCCOCCC(=O)CC(C)O,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7e40>,"['AddAtom', 'RemoveAtom', 'RemoveAtom']",15,Generation_4_Molecule_133,0.00000,216.32100000000003,<rdkit.Chem.rdchem.Mol object at 0x14e0961b77b0>,,,,,,,,,,,,
134,C=C(CCc1ccc(C)cc1)COC(C)O,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7dd0>,"['RemoveAtom', 'ReplaceAtom', 'AddAtom']",16,Generation_4_Molecule_134,0.00000,220.31199999999998,<rdkit.Chem.rdchem.Mol object at 0x14e0961b79e0>,,,,,,,,,,,,
135,CCOCCCc1cccc(CCO)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7eb0>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",15,Generation_4_Molecule_135,0.00000,208.301,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8510>,,,,,,,,,,,,
136,CCCOCCc1ccccc1CCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4040>,"['AddAtom', 'InsertAromatic', 'ReplaceAtom']",15,Generation_4_Molecule_136,0.00000,208.301,<rdkit.Chem.rdchem.Mol object at 0x14e0961b15f0>,,,,,,,,,,,,
137,CCOCCOc1ccc(CC=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4120>,"['AddAtom', 'AddAtom', 'InsertAromatic']",15,Generation_4_Molecule_137,0.00000,208.257,<rdkit.Chem.rdchem.Mol object at 0x14e0961b7660>,,,,,,,,,,,,
138,CCCCCCc1ccc(O)c(CCC)c1,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4190>,"['RemoveAtom', 'ReplaceBond', 'RemoveAtom']",16,Generation_4_Molecule_138,0.00000,220.356,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8890>,,,,,,,,,,,,
139,CCCOCCc1ccc(CC=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961c45f0>,"['AddAtom', 'AddAtom', 'InsertAromatic']",15,Generation_4_Molecule_139,0.00000,206.285,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1890>,,,,,,,,,,,,
140,CCCCCCCOCCCCCO,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4270>,"['ReplaceAtom', 'ReplaceBond', 'ReplaceBond']",14,Generation_4_Molecule_140,0.00000,202.338,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1e40>,,,,,,,,,,,,
141,CCCCCCCCC(CC)COC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4430>,"['ReplaceBond', 'ReplaceAtom', 'ReplaceAtom']",14,Generation_4_Molecule_141,0.00000,200.36599999999999,<rdkit.Chem.rdchem.Mol object at 0x14e0961f82e0>,,,,,,,,,,,,
142,CCOCCc1ccccc1CCc1ccc(C)cc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7f20>,"['RemoveAtom', 'ReplaceAtom', 'AddAtom']",20,Generation_4_Molecule_142,0.00000,268.4,<rdkit.Chem.rdchem.Mol object at 0x14e0961b1a50>,,,,,,,,,,,,
143,CCCCCCCCCCCC(C)=O,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4580>,"['AddAtom', 'RemoveAtom', 'RemoveAtom']",14,Generation_4_Molecule_143,0.00000,198.35,<rdkit.Chem.rdchem.Mol object at 0x14e09624af20>,,,,,,,,,,,,
144,CCCCCCCCCc1ccccc1CCCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c40b0>,"['ReplaceBond', 'ReplaceBond', 'RemoveAtom']",19,Generation_4_Molecule_144,0.00000,260.465,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8b30>,,,,,,,,,,,,
145,CCCCCCCCCC=CC(C)C,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4200>,"['ReplaceBond', 'ReplaceBond', 'RemoveAtom']",14,Generation_4_Molecule_145,0.00000,196.378,<rdkit.Chem.rdchem.Mol object at 0x14e0961b10b0>,,,,,,,,,,,,
146,C=CC(C)CCc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961c42e0>,"['RemoveAtom', 'AddAtom', 'ReplaceBond']",13,Generation_4_Molecule_146,0.00000,174.287,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8820>,,,,,,,,,,,,
147,C=C(C)Cc1cccc(C)c1C,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4890>,"['AddAtom', 'RemoveAtom', 'InsertAromatic']",12,Generation_4_Molecule_147,0.00000,160.26,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4350>,,,,,,,,,,,,
148,CCCc1ccccc1OC(C)O,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4900>,"['AddAtom', 'RemoveAtom', 'ReplaceBond']",13,Generation_4_Molecule_148,0.00000,180.24699999999996,<rdkit.Chem.rdchem.Mol object at 0x14e0961b14a0>,,,,,,,,,,,,
149,CCCc1ccccc1CO,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4820>,"['AddAtom', 'RemoveAtom', 'ReplaceBond']",11,Generation_4_Molecule_149,0.00000,150.22099999999998,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4660>,,,,,,,,,,,,
150,C=CCc1ccccc1CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4a50>,"['AddAtom', 'RemoveAtom', 'ReplaceBond']",12,Generation_4_Molecule_150,0.00000,160.26,<rdkit.Chem.rdchem.Mol object at 0x14e0961f8580>,,,,,,,,,,,,
151,CCCCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4cf0>,"['RemoveAtom', 'RemoveAtom', 'ReplaceAtom']",11,Generation_4_Molecule_151,0.00000,148.24899999999997,<rdkit.Chem.rdchem.Mol object at 0x14e0961c49e0>,,,,,,,,,,,,
152,C=C(C)CCC(=O)CCC,<rdkit.Chem.rdchem.Mol object at 0x14e0961c4740>,"['ReplaceAtom', 'InsertAromatic', 'RemoveAtom']",10,Generation_4_Molecule_152,-0.00000,140.226,<rdkit.Chem.rdchem.Mol object at 0x14e0961c7c10>,,,,,,,,,,,,
